name,lat,lon,category
이천간호학원,37.2815960603,127.4427616915,학원
에이플러스보습학원,37.1050768614,127.5467849147,학원
잉글리쉬무무보습학원,37.2960154161,127.4568881983,학원
푸르넷최강학원,37.2893636549,127.4584488921,학원
피케이학원,37.2858440367,127.4479253309,학원
거산에듀학원,37.2960154161,127.4568881983,학원
송현보습학원,37.2601276643,127.4791704671,학원
매스스토리(mathstory)수학교습소,37.2807612191,127.4504331234,학원
진명학원,37.281765252,127.4386215328,학원
그릿2관학원,37.295030707,127.432845288,학원
토즈스터디기숙학원,37.2204116013,127.4171538092,학원
더에밀리무용아카데미학원,37.2772062754,127.4428326958,학원
상상나무미술교습소,37.2395041011,127.517216097,학원
아엘피아노교습소,37.259569019,127.48049008,학원
드림종합학원,37.2230504028,127.427340798,학원
크리아트미술교습소,37.288949433,127.4596675555,학원
가덕쌤푸르넷아카데미학원,37.2825208505,127.4552037693,학원
에스엠에이(SMA)신하음악전문학원,37.2604341966,127.4794861542,학원
창전푸르넷아카데미보습학원,37.2831467226,127.4432907215,학원
멘토수능영어학원,37.2856130095,127.456160848,학원
옥스퍼드보습학원,37.1211596306,127.6297466082,학원
가이던스음악학원,37.285278043,127.4885608293,학원
윤선생영어숲이천창전학원,37.2822359008,127.4424453443,학원
하나국어전문학원,37.2812724629,127.4446683688,학원
뮤엠영어장호원아이린교습소,37.1172043672,127.6279163429,학원
삼성영어설봉교습소,37.2837815632,127.4520217691,학원
샬롬피아노교습소,37.2665951604,127.4395699607,학원
제이아이에스어학원,37.2867644158,127.4501358675,학원
애플영어학원,37.2950496581,127.4344925483,학원
해법중국어장호원교습소,37.1179793963,127.628097749,학원
예인미술교습소,37.2236315178,127.4967198563,학원
이(e)해법수학마장교습소,37.2531022449,127.3569242951,학원
안흥초등학교,37.2802316205,127.4560737252,학교
이천남초등학교,37.2769632867,127.4436450411,학교
이천가산초등학교,37.2416132966,127.5178592376,학교
장호원초등학교,37.1157532703,127.6277338049,학교
도지초등학교,37.3085154133,127.4830390751,학교
이천사동초등학교,37.2415869398,127.4874850596,학교
송곡초등학교,37.1524187437,127.4839411374,학교
율면초등학교,37.087698935,127.5425097566,학교
설봉초등학교,37.284800331,127.4524836511,학교
이천송정초등학교,37.2941836931,127.4333763227,학교
한내초등학교,37.2904103037,127.4614831823,학교
이천단월초등학교,37.2275518592,127.4517079631,학교
증포초등학교,37.2941946951,127.4571713021,학교
이천초등학교,37.2840115862,127.4422973382,학교
신하초등학교,37.2609568588,127.4786289123,학교
아미초등학교,37.258299303,127.4909669621,학교
대서초등학교,37.113544156,127.575998754,학교
이황초등학교,37.1456086926,127.5877192052,학교
표교초등학교,37.2567388863,127.4059047031,학교
이천매곡초등학교,37.2146422308,127.3940889271,학교
호법초등학교,37.2242763179,127.427339622,학교
백사초등학교,37.3386677859,127.4895687692,학교
도암초등학교,37.3186973042,127.4422256877,학교
신둔초등학교,37.3102891098,127.4035245845,학교
대월초등학교,37.2237395133,127.492797164,학교
진가초등학교,37.1747461341,127.4792164585,학교
설성초등학교,37.1101101384,127.5374461723,학교
장천초등학교,37.14575495,127.5283314665,학교
나래초등학교,37.169947017,127.5876910088,학교
이천고등학교,37.2879712036,127.4476192601,학교
이천제일고등학교,37.2794842384,127.4582287155,학교
이현고등학교,37.2856496479,127.4577627739,학교
다산고등학교,37.2910442231,127.4289000887,학교
효양고등학교,37.2653108016,127.4795750578,학교
부원고등학교,37.1167354092,127.6194846592,학교
마장고등학교,37.2580800452,127.3512762828,학교
율면고등학교,37.087698935,127.5425097566,학교
이천중학교,37.2793392679,127.4561644868,학교
설봉중학교,37.2848269008,127.4513216714,학교
증포중학교,37.2880916252,127.4555389175,학교
부발중학교,37.2853054929,127.4941450525,학교
효양중학교,37.2657709308,127.4821351196,학교
마장중학교,37.2580800452,127.3512762828,학교
백사중학교,37.323720286,127.4739270437,학교
대월중학교,37.2244335089,127.4914557069,학교
모가중학교,37.1766018842,127.4733806368,학교
이천경남중학교,37.1360665474,127.518904011,학교
이천사동중학교,37.2481137294,127.4966060383,학교
한국도예고등학교,37.2888954402,127.3992986677,학교
이천송정중학교,37.293480533,127.4332528355,학교
마장초등학교,37.247145456,127.3581645946,학교
부발초등학교,37.2866481863,127.4887298439,학교
이천양정여자고등학교,37.284675828,127.4368254627,학교
장호원고등학교,37.1270765936,127.6176321299,학교
이천세무고등학교,37.1360665474,127.518904011,학교
이천양정여자중학교,37.284675828,127.4368254627,학교
장호원중학교,37.1264821902,127.617090843,학교
율면중학교,37.087698935,127.5425097566,학교
GS25이천신한점,37.288912712,127.45776095,편의점
위드미덕평IC,37.2338686919,127.3667348511,편의점
씨유이천단월점,37.230182923,127.4492036684,편의점
세븐일레븐,37.1322261768,127.5207607085,편의점
세븐일레븐 이천모가면점,37.1723215826,127.4807490875,편의점
씨유 이천다솜점,37.2395041011,127.517216097,편의점
세븐일레븐 이천롯데아울렛키즈점,37.2433116675,127.399449548,편의점
미니스톱 이천사음점,37.3035046032,127.4342031158,편의점
GS25 이천도자예술점,37.2932094822,127.3853703842,편의점
세븐일레븐이천장호원성공점,37.1202224959,127.6294298208,편의점
씨유이천중리타운점,37.2766723251,127.4385918282,편의점
GS25이천청강대점,37.2124601248,127.3588494186,편의점
세븐일레븐 이천마장최고점,37.2244611418,127.369558181,편의점
CU 이천매곡중앙점,37.210671715,127.3893722875,편의점
GS25 이천현진점,37.2825208505,127.4552037693,편의점
GS25이천서희점,37.2820374941,127.4422424414,편의점
GS25 이천동아점,37.295951605,127.4206589865,편의점
씨유이천유산로드점,37.2444190716,127.4365997519,편의점
세븐일레븐 이천고담점,37.2445266527,127.4550120386,편의점
씨유 덕평IC점,37.237651308,127.3638420093,편의점
GS25 이천로또,37.3087458445,127.4650962418,편의점
씨유이천신원점,37.2918406117,127.5063180864,편의점
세븐일레븐이천율면점,37.0928811355,127.5452583046,편의점
씨유이천미소점,37.282002791,127.4450852227,편의점
이천부발성공점,37.2798425378,127.4879186662,편의점
gs25 이천현대점,37.2495894315,127.4749448906,편의점
세븐일레븐 이천관광대점,37.2870739616,127.379321513,편의점
CU이천도예점,37.2972334704,127.4106495791,편의점
CU이천터미널앞점,37.2768569323,127.4475931222,편의점
CU덕평스마일,37.2338686919,127.3667348511,편의점
스위스하우스,37.2423205807,127.3999920575,편의점
CU 이천안흥주공점,37.2791877452,127.4610715284,편의점
세븐일레븐 이천중리본점,37.2784137566,127.4420196056,편의점
씨유이천신원햇살점,37.2428761057,127.4890520632,편의점
세븐일레븐 이천중리본점,37.2784137566,127.4420196056,편의점
GS25 이천리슈빌점,37.252656549,127.4914412445,편의점
세븐일레븐 이천반석점,37.3160459319,127.4240236286,편의점
미니스톱용수점,37.2528096841,127.4901106095,편의점
훼미리마트 서이천점,37.2999704184,127.4063811961,편의점
GS편의점,37.2539528994,127.3522992882,편의점
씨유 이천행복점,37.2850564513,127.4407622933,편의점
씨유 이천제일점,37.2795961945,127.4453915423,편의점
씨유 이천대로점,37.2923537719,127.5138095896,편의점
씨유 이천광장점,37.2785465394,127.4372592353,편의점
씨유 이천주공점,37.2809262214,127.4575059594,편의점
씨유 이천사거리점,37.2843748057,127.4480391545,편의점
씨유 이천해월점,37.2149869556,127.3537954023,편의점
스넥코너,,,편의점
토야매점,37.2780578027,127.4261889435,편의점
미니스톱(설봉공원점),37.2797816598,127.4376417451,편의점
GS25하이닉스점,37.2534045301,127.489185858,편의점
세븐일레븐 장호원송산점,37.1139108888,127.5926801968,편의점
씨유대월휴게소점,37.222430281,127.5238851779,편의점
CU 이천덕평점,37.2396782961,127.3628236625,편의점
씨유이천IC점,37.2571899292,127.4846744877,편의점
CU 이천조읍점,37.3224310805,127.4729793967,편의점
씨유이천장암점,37.2726178499,127.4013055209,편의점
GS25 덕평IC점,37.2306507643,127.3668194264,편의점
CU이천이평점,37.2277485801,127.3671288927,편의점
씨유이천장호원점,37.1192483933,127.6299459649,편의점
이마트24시편의점(아름수리점),37.2569998739,127.3524850491,편의점
씨유이천송정점,37.3040604962,127.4290570973,편의점
CU이천성도점,37.2789897035,127.4401127892,편의점
GS25(이천안평점),37.2466964628,127.416910809,편의점
미니스톱이천모가점,37.1698154321,127.4794881467,편의점
미니스톱 이천창전점,37.2838783985,127.4466068021,편의점
미니스톱 이천설성점,37.1323524482,127.5203441777,편의점
GS25마장제일,37.2544380171,127.3509902494,편의점
씨유 시민회관점,37.2807612191,127.4504331234,편의점
GS25 이천대광점,37.2826088605,127.4498904303,편의점
gs25 장호원점,37.1172564219,127.6297849726,편의점
GS25이천관광대점,37.284777925,127.3818296019,편의점
세븐일레븐 이천백사점,37.3391907727,127.4918604293,편의점
미니스톱 이천병원점,37.2823576808,127.4339846324,편의점
CU이천도암점,37.3191116073,127.4415369053,편의점
GS25이천승리,37.3036902166,127.4694542074,편의점
미니스톱이천대흥점,37.2450466706,127.4765136562,편의점
씨유이천공원,37.2782191384,127.4501189445,편의점
GS25모가사거리,37.169924393,127.4847259203,편의점
세븐일레븐 이천중리점,37.2788833441,127.443801534,편의점
CU이천특전사점,37.2802126718,127.3659933621,편의점
세븐일레븐 이천창전타운점,37.2826091922,127.4506800905,편의점
세븐일레븐 이천장호원진암점,37.1155850304,127.6160159938,편의점
세븐일레븐 분수대골든타워점,37.2806428127,127.4475904974,편의점
세븐일레븐 이천등안사거리점,37.2340066633,127.4949607223,편의점
씨유 이천나랏님점,37.2993324255,127.4089433091,편의점
이마트24 마장중앙타워점,37.2513626622,127.3570290703,편의점
GS25 뉴시민회관점,37.2802652927,127.4500611917,편의점
세븐일레븐 서이천점,37.2964221721,127.3993676155,편의점
이마트24 이천신하점,37.2600813017,127.47279869,편의점
GS25지산1호점,37.2170530004,127.3480769748,편의점
GS25이천승리점,37.3036902166,127.4694542074,편의점
GS25 이천창전중앙점,37.2849248122,127.4483884939,편의점
씨유이천호법중앙점,37.2224012087,127.4270483516,편의점
GS25 이천상승대,37.162176496,127.5749999614,편의점
세븐일레븐이천관고점,37.2800879869,127.4373594803,편의점
GS25 창전중앙점,37.2849248122,127.4483884939,편의점
GS25 이천산업단지점,37.2165463563,127.49447723,편의점
GS25이천중리타운,37.2757294875,127.4460485661,편의점
CU이천신하타운점,37.2605505895,127.475347253,편의점
GS25장호원노탑점,37.1229281321,127.6281736301,편의점
세븐일레븐 이천부발점,37.2826546002,127.4852220884,편의점
GS25이천희한,37.2590311692,127.4574957075,편의점
세븐일레븐 이천마도로점,37.2736763127,127.3528924186,편의점
세븐일레븐 이천대월점,37.244237615,127.4946781626,편의점
IGA마트 이천테르메덴점,37.1968382155,127.4457329102,편의점
씨유장호원이황점,37.1672777117,127.5762665361,편의점
GS25 이천창전점,37.2866009322,127.4472930476,편의점
세븐일레븐 이천이여로점,37.3344758448,127.4851667885,편의점
GS25 이천가좌리점,37.2583948227,127.4693033482,편의점
GS 이천에이스점,37.2430024651,127.4909800629,편의점
GS25 이천모전리점,37.3197081672,127.4700571921,편의점
세븐일레븐 이천챔피언스 파크점,37.2237847952,127.4986586505,편의점
GS25이천수하점,37.3153073364,127.4248820887,편의점
세븐일레븐 이천최고점,37.2825800607,127.4458970252,편의점
세븐일레븐 이천황무로점,37.2743795885,127.515971996,편의점
씨유이천대월점,37.2448325178,127.4941481849,편의점
7븐일레븐창전타운점,37.2826091922,127.4506800905,편의점
세븐일레븐 이천서경점,37.1611259346,127.4804928828,편의점
세븐일레븐 이천신원점,37.2925784256,127.5188528425,편의점
씨유이천초지점,37.2244878599,127.4968550857,편의점
세븐일레븐이천설성점,37.1335067992,127.5169781378,편의점
씨유이천대월중앙점,37.2419390867,127.4961440483,편의점
세븐일레븐 이천테르메덴점,37.2034384268,127.4499878937,편의점
GS25이천단결,37.2706380804,127.3524810042,편의점
