lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.548609,126.783335,13.0,7.6,72.0,POINT (126.783335 37.548609),266.83273,315.00388,232.22885,9.967988079637548,13.354966968297958,10.948585049405876
37.553229,126.783392,13.0,7.5,72.0,POINT (126.783392 37.553229),268.81155,319.0789,227.63275,9.967988079637548,13.357255578041077,10.949042771354499
37.557849,126.783448,13.0,7.5,72.0,POINT (126.783448 37.557849),268.81155,319.0789,227.63275,9.967988079637548,13.357255578041077,10.949042771354499
37.562468,126.783505,13.1,7.6,72.0,POINT (126.783505 37.562468),268.81155,319.0789,227.63275,10.061748883310734,13.457255578041076,11.04467533392573
37.567088,126.783562,13.1,7.6,72.0,POINT (126.783562 37.567088),268.81155,319.0789,227.63275,10.061748883310734,13.457255578041076,11.04467533392573
37.571708,126.783619,13.1,7.6,72.0,POINT (126.783619 37.571708),268.51727,322.3346,221.67691,10.061748883310734,13.45907357931137,11.045038934179788
37.576328,126.783676,13.0,7.5,72.0,POINT (126.783676 37.576328),268.51727,322.3346,221.67691,9.967988079637548,13.35907357931137,10.949406371608559
37.543944,126.78908,13.1,7.5,71.0,POINT (126.78908 37.543944),266.83273,315.00388,232.22885,9.956937458730492,13.454966968297958,10.970849614770936
37.548564,126.789137,13.1,7.5,71.0,POINT (126.789137 37.548564),268.81155,319.0789,227.63275,9.956937458730492,13.457255578041076,10.97130733671956
37.553183,126.789194,13.1,7.5,71.0,POINT (126.789194 37.553183),268.81155,319.0789,227.63275,9.956937458730492,13.457255578041076,10.97130733671956
37.557803,126.789251,13.1,7.5,71.0,POINT (126.789251 37.557803),268.81155,319.0789,227.63275,9.956937458730492,13.457255578041076,10.97130733671956
37.562423,126.789309,13.2,7.5,71.0,POINT (126.789309 37.562423),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.567043,126.789366,13.1,7.5,71.0,POINT (126.789366 37.567043),278.90768,327.74997,218.68077,9.956937458730492,13.462077325582504,10.972271686227845
37.571662,126.789423,13.1,7.5,72.0,POINT (126.789423 37.571662),268.51727,322.3346,221.67691,10.061748883310734,13.45907357931137,11.045038934179788
37.576282,126.78948,13.0,7.5,72.0,POINT (126.78948 37.576282),268.51727,322.3346,221.67691,9.967988079637548,13.35907357931137,10.949406371608559
37.580902,126.789537,13.0,7.5,72.0,POINT (126.789537 37.580902),268.51727,322.3346,221.67691,9.967988079637548,13.35907357931137,10.949406371608559
37.53466,126.794766,13.1,7.5,71.0,POINT (126.794766 37.53466),281.30383,327.05777,221.12883,9.956937458730492,13.461694753170013,10.972195171745346
37.539279,126.794824,13.1,7.5,71.0,POINT (126.794824 37.539279),268.81155,319.0789,227.63275,9.956937458730492,13.457255578041076,10.97130733671956
37.543899,126.794881,13.2,7.5,71.0,POINT (126.794881 37.543899),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.548518,126.794939,13.2,7.5,71.0,POINT (126.794939 37.548518),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.553138,126.794997,13.2,7.5,71.0,POINT (126.794997 37.553138),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.557757,126.795054,13.2,7.5,71.0,POINT (126.795054 37.557757),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.562377,126.795112,13.2,7.5,71.0,POINT (126.795112 37.562377),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.566997,126.79517,13.2,7.5,71.0,POINT (126.79517 37.566997),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.571617,126.795227,13.1,7.5,71.0,POINT (126.795227 37.571617),278.90768,327.74997,218.68077,9.956937458730492,13.462077325582504,10.972271686227845
37.576237,126.795285,13.1,7.5,72.0,POINT (126.795285 37.576237),279.54807,327.62885,218.29039,10.061748883310734,13.462010419368744,11.045626302191263
